地名,規範碼,long,lat,朝代,行政區
龍興寺,PL000000010775,119.426378,32.396669,,
泗水,PL000000021458,117.2807,35.6598,唐,唐_河南道
虔州,PL000000019114,114.9409,25.8459,唐,唐_江南西道
譚山寺,PL000000011484,120.179421,30.281321,,
蜀岡,PL000000010756,119.40714,32.421231,沒有給定朝代,
華嚴寺,PL000000056835,120.295054,30.421787,沒有給定朝代,
江陽,PL000000010799,119.4462,32.39,唐,唐_淮南道
署風山,PL000000013202,122.077239,30.02273,沒有給定朝代,
盧遮那殿,PL000000057554,135.839793,34.689079,慣用名,
唐招提寺,PL000000048431,135.784833,34.675586,日本,
信安,PL000000013662,118.8764,28.9555,南齊,南朝齊_揚州
支硎山寺,PL000000010025,120.498623,31.300493,東晉,
淨土院,PL000000057581,121.115357,28.841637,沒有給定朝代,
大明寺,PL000000018600,115.870273,28.660144,沒有給定朝代,
北海,PL000000021026,119.116,36.7016,唐,唐_河南道
大雲寺,PL000000057611,112.1995,30.3496,沒有給定朝代,
新鄭,PL000000023246,113.7282,34.3966,秦,秦_穎川郡
西漢,PL000000000097,108.8835,34.3194,西漢,
留縣,PL000000009592,117.102,34.588,秦,秦_泗水郡
涇縣,PL000000017029,118.3883,30.715,唐,唐_江南西道
建法寺,PL000000013232,120.578829,29.991451,,
龍興寺,PL000000012986,120.121083,30.859733,,
隱靜寺,PL000000016942,118.2032,31.0894,,
宜豐寺,PL000000011829,119.8372,30.2853,沒有給定朝代,
慶雲寺,PL000000011901,119.430459,29.926335,唐,
青山,PL000000011883,119.8372,30.2853,唐,唐_江南東道
南徐州,PL000000011208,118.4321,33.7982,北魏,北朝魏_南徐州
開元寺,PL000000010972,119.464843,32.200408,,
靈隱寺,PL000000011596,120.096662,30.243137,慣用名,
招隱山,PL000000011007,119.441141,32.175499,,
永興,PL000000011736,120.2678,30.1601,唐,唐_江南東道
沃州寨,PL000000013355,120.9947,29.3939,唐,唐_江南東道
興寧寺,PL000000057512,120.3066,31.5733,唐,
周朝,PL000000042030,114.915271,34.857198,西周,
開照寺,PL000000034870,104.481413,30.860333,唐,
澄寂院,PL000000057733,120.4388,30.5278,南梁,
下若,PL000000013087,119.9112,31.02721,,
辯覺寺,PL000000057735,112.128353,32.011803,沒有給定朝代,
浙江省,PL000000011304,120.1775,30.2928,清,清_浙江省
桐廬,PL000000011923,119.6737,29.8011,唐,唐_江南東道
圓通寺,PL000000011900,119.665942,29.800801,唐,
顯慶寺,PL000000010073,120.285663,31.113813,南梁,
開州,PL000000034453,108.4281,31.1874,唐,唐_山南西道
汾川,PL000000043791,110.4247,36.2548,唐,唐_關內道
八聖寺,PL000000013053,120.179011,30.530514,南梁,
德清縣,PL000000013084,120.0713,30.5408,唐,唐_江南東道
護國寺,PL000000023086,113.505788,34.944387,唐,
韶村,PL000000057806,120.23,30.6,沒有給定朝代,
白雲峯,PL000000011579,120.081302,30.230988,慣用名,
天竺山,PL000000011578,120.091889,30.231976,慣用名,
北院,PL000000057836,120.615492,31.324739,沒有給定朝代,
龍興寺,PL000000036515,106.004896,31.559693,沒有給定朝代,
天長寺,PL000000057874,108.956314,34.268042,唐,
龍興寺,PL000000047106,106.233798,37.998615,沒有給定朝代,
峴山,PL000000027106,112.167415,31.994942,,
大雲寺,PL000000027107,112.128353,32.011803,,
報恩寺,PL000000042225,108.92275,34.235948,唐,
朔方節度使,PL000000047166,106.3026,38.043,唐,唐_關內道
雲陽山,PL000000057928,108.8131,34.6226,沒有給定朝代,
普賢寺,PL000000018593,115.885598,28.671795,晉,
景雲寺,PL000000019811,116.640657,27.55725,唐,
興果寺,PL000000018831,115.984591,29.729926,,
甘露壇,PL000000018804,115.944694,29.600944,,
孤山寺,PL000000011648,120.137986,30.25418,東晉,
永安寺,PL000000057984,120.139976,30.259623,沒有給定朝代,
瑪瑙寺,PL000000011647,120.139976,30.259623,後晉,
河陽山,PL000000058011,120.641733,31.771847,沒有給定朝代,
福山,PL000000058013,121.2702,37.492,沒有給定朝代,
象賢鄉,PL000000058028,120.676934,30.758981,沒有給定朝代,
秀州,PL000000058030,120.7683,30.7282,五代十國,五代十國_吳越
石奇山,PL000000058063,120.578829,29.991451,沒有給定朝代,
下邽,PL000000043289,109.5133,34.7246,唐,唐_京畿道
萬年寺,PL000000014782,121.007681,29.283074,唐,
寧海,PL000000012388,121.4343,29.2822,唐,唐_江南東道
清涼之塔,PL000000058078,120.132721,30.210349,沒有給定朝代,
鄭州,PL000000023066,113.6505,34.7573,北宋,北宋_京西北路
張果里,PL000000023154,113.376748,34.787856,,
千佛寺,PL000000058085,120.1775,30.2928,五代十國,
溧陽,PL000000009786,119.3126,31.5074,唐,唐_江南西道
溫州,PL000000012522,120.6619,28.0169,唐,唐_江南東道
大錢寺,PL000000011487,120.179421,30.281321,,
釋氏西齋,PL000000058091,120.1775,30.2928,沒有給定朝代,
新平,PL000000043171,108.087,35.0393,唐,唐_京畿道
邠州,PL000000043172,108.087,35.0393,唐,唐_京畿道
大弘道觀,PL000000023576,112.460641,34.656146,唐,
石圯山,PL000000010967,119.464843,32.200408,,
勞勞山,PL000000058207,118.735746,31.960429,沒有給定朝代,
臨沂,PL000000021905,118.3503,35.0705,唐,唐_河南道
衛藏,PL000000058212,109.1,34.1,沒有給定朝代,
輞川廬,PL000000042549,109.407948,34.060624,唐,
金梭嶺,PL000000058221,87.624475,43.791719,沒有給定朝代,
穎陽,PL000000023277,112.7486,34.4173,唐,唐_都畿道
象州,PL000000033568,109.9219,24.0833,唐,唐_嶺南道
明教寺,PL000000058222,108.9532,34.2662,唐,
大歷寺,PL000000013215,120.1,29.63,唐,
大雄寺,PL000000058223,120.2365,29.7118,南梁,
焦山,PL000000013203,120.1,29.63,沒有給定朝代,
藥山,PL000000028895,112.602469,26.89386,,
絳縣,PL000000005051,111.5705,35.4887,唐,唐_河東道
潮州,PL000000031787,116.6449,23.6664,唐,唐_嶺南道
東山,PL000000012832,120.676206,30.514003,,
落雲寺,PL000000058224,119.4221,30.1929,唐,
太清宮,PL000000042103,108.967102,34.271061,沒有給定朝代,
東明觀,PL000000042104,108.887265,34.271292,唐,
巾子山,PL000000014866,121.115402,28.842509,,
渤海,PL000000022574,118.1115,37.4549,唐,唐_河北道
西京,PL000000023603,112.5056,34.6719,北宋,北宋_京西北路
雙峰,PL000000016742,117.834243,30.510594,慣用名,
佛光寺,PL000000005371,113.387669,38.869039,唐,
瞻雲寺,PL000000018960,115.949057,29.441781,東晉,
開元寺,PL000000017126,119.296845,26.093597,南梁,
寶華寺,PL000000010087,120.54225,31.219173,,
昌化,PL000000012138,119.2228,30.1835,北宋,北宋_兩浙路
紫溪,PL000000012144,119.3604,30.0241,唐,唐_江南東道
慈雲寺,PL000000011466,120.174627,30.241655,唐,
七寶臺,PL000000028945,112.727923,27.305132,,
寶勝寺,PL000000017025,118.38734,30.696161,隋,
追福院,PL000000058067,108.956314,34.268042,沒有給定朝代,
小梁村,PL000000042095,108.956314,34.268042,,
彌陀寺,PL000000028935,112.73216,27.246986,唐,
福嚴寺,PL000000028934,112.696634,27.266993,陳,
貴胄里,PL000000042096,108.956314,34.268042,唐,
太原,PL000000003819,112.4933,37.7331,明,明_山西
太嶽,PL000000005675,111.7374,36.5633,,
石門谷,PL000000058296,109.3305,34.1533,沒有給定朝代,
耀州,PL000000042732,108.9805,34.9129,五代十國,五代十國_晉
彌勒院,PL000000058305,112.50633,34.685423,唐,
翻經院,PL000000023666,112.49,34.66,唐,
東京,PL000000023327,114.3525,34.7847,五代十國,五代十國_晉
不周山,PL000000058348,0,0,沒有給定朝代,
阿鼻地獄,PL000000055500,0,0,,
武威郡,PL000000045061,102.6438,37.9272,北魏,北朝魏_沃野鎮
岐州,PL000000042853,107.3985,34.5128,北魏,北朝魏_岐州
高涼郡,PL000000005016,111.062,35.5231,北魏,北朝魏_司州
龍門,PL000000005238,110.707,35.5869,北魏,北朝魏_司州
東魏,PL000000058418,114.3892,36.2752,東魏,
熊州,PL000000048614,127,36,新羅,
翁山,PL000000048615,127,36,,
江都宮,PL000000058463,119.425,32.39,隋,
武安郡,PL000000001672,114.7295,36.7054,隋,隋_武安郡
永年,PL000000001671,114.7295,36.7054,隋,隋_武安郡
普光王寺,PL000000010612,117.879363,33.477278,唐,
何國,PL000000055075,65.9749,39.9196,西突厥,_西突厥
碎葉,PL000000048447,75.3627,42.8229,西突厥,_西突厥
龍興寺,PL000000010484,119.134283,33.513123,西晉,
信義坊,PL000000010609,117.888,33.4773,唐,
香積寺,PL000000010614,118.494208,33.006169,北齊,
國祥寺,PL000000009714,119.946798,31.755303,,
山陽,PL000000010513,119.1502,33.5016,唐,唐_淮南道
揚子,PL000000010814,119.4005,32.3383,唐,唐_淮南道
率道,PL000000027353,112.1847,31.8146,唐,唐_山南東道
薊州,PL000000000769,117.4118,40.043,唐,唐_河北道
桂管經略使,PL000000032257,110.2945,25.2792,唐,唐_嶺南道
埇橋,PL000000015989,116.9805,33.6413,唐,唐_河南道
淮陰,PL000000010545,118.934,33.5031,唐,唐_淮南道
盱眙,PL000000010635,118.5044,33.0136,唐,唐_淮南道
通濟渠,PL000000058505,117.7,33.8,隋,
招提寺,PL000000024132,114.514152,35.575455,沒有給定朝代,
遼陽府,PL000000007623,123.1782,41.2645,五代十國,五代十國_遼
興國寺,PL000000025115,110.455199,34.578091,沒有給定朝代,
懷遠坊,PL000000057510,108.902431,34.23994,,
金城,PL000000056202,108.4916,34.2983,唐,唐_京畿道
石藏寺,PL000000058513,77,31,沒有給定朝代,
玉澗水,PL000000058518,110.4068,34.569737,沒有給定朝代,
靈巖寺,PL000000010068,120.496995,31.264514,南梁,
武陵,PL000000029412,111.6999,29.034,唐,唐_江南西道
景陽井,PL000000009119,118.838872,31.956337,,
結綺閣,PL000000058672,118.785,32.065,東晉,
敦煌郡,PL000000045797,94.564,40.1266,隋,隋_敦煌郡
晉昌戍,PL000000045675,96.2389,40.2008,北魏,北朝魏_敦煌鎮
山南西道,PL000000043855,107.0439,33.0761,唐,唐_山南西道
永欣寺,PL000000013233,120.578829,29.991451,,
布政坊,PL000000057494,108.914266,34.257048,,
通化門,PL000000058744,108.989027,34.268862,唐,
迴向寺,PL000000042660,108.605273,34.108609,,
竹林寺,PL000000058760,116.326,39.8768,唐,
龍興寺,PL000000058764,114.5906,35.5486,唐,
龐塢,PL000000058837,113.003188,34.519744,沒有給定朝代,
灊縣,PL000000016467,116.4234,31.5147,西漢,西漢_揚州刺史部
大雲寺,PL000000058938,104.1461,30.6837,唐,
鐘山,PL000000017202,119.024447,26.072207,沒有給定朝代,
愛同寺,PL000000017197,119.351229,26.095638,南梁,
劍門,PL000000035743,105.572,32.1972,唐,唐_劍南道
劍南節度使,PL000000034815,104.0864,30.6501,唐,唐_劍南道
忠州,PL000000034410,108.0401,30.298,唐,唐_山南東道
群南寺,PL000000059215,129.22,35.83,新羅,
大慈寺,PL000000034705,104.081613,30.657188,隋,
白鶴寺,PL000000035274,104.980087,30.631092,南梁,
寧國寺,PL000000059224,104.6875,31.044,隋,
西靈塔寺,PL000000010777,119.426378,32.396669,,
東海,PL000000000151,125.634265,31.159222,慣用名,
天策樓,PL000000059031,112.9867,28.1973,五代十國,
孝感寺,PL000000010778,119.426378,32.396669,沒有給定朝代,
潁水,PL000000000161,116.51292,32.50357,,
慈雲寺,PL000000037280,104.497728,30.565065,唐,
金水,PL000000034875,104.5361,30.7196,唐,唐_劍南道
雲頂山,PL000000034869,104.483503,30.741517,沒有給定朝代,
武擔山,PL000000059078,104.063,30.68,沒有給定朝代,
楞伽寺,PL000000017146,119.351229,26.095638,沒有給定朝代,
南澗寺,PL000000017129,119.292864,26.078852,南梁,
聖泉寺,PL000000017526,119.514751,25.961082,唐,
延祚寺,PL000000016235,118.362617,31.717856,,
具戒院,PL000000008584,120.62454,31.320092,,
陳留,PL000000023452,114.516,34.6584,北宋,北宋_京畿路
般若寺,PL000000005395,113.595245,39.026854,,
菩提寺,PL000000006206,111.781543,37.264461,沒有給定朝代,
盤山,PL000000000750,117.267755,40.103692,沒有給定朝代,
棲賢寺,PL000000035343,104.282502,30.976238,沒有給定朝代,
彭州,PL000000035039,103.9535,30.9916,唐,唐_劍南道
石城縣,PL000000034136,108.7152,29.3684,隋,隋_巴東郡
紫金山,PL000000016334,116.7651,32.2937,,
寶壽院,PL000000012502,120.651257,28.018192,,
烏牙山,PL000000025462,112.087425,32.687721,,
磁山,PL000000059338,114.2,36.37,沒有給定朝代,
化城寺,PL000000016838,117.797085,30.481012,東晉,
九華山,PL000000016725,117.82763,30.512921,慣用名,
南陵,PL000000015179,118.3413,30.9232,唐,唐_江南西道
龍潭,PL000000016837,117.8078,30.47994,慣用名,
白墡穴,PL000000016779,117.807578,30.479996,慣用名,
南臺精舍,PL000000016607,117.794425,30.479435,慣用名,
開元寺,PL000000013504,119.566759,29.089767,沒有給定朝代,
百家巖,PL000000013492,119.566759,29.089767,,
大雲寺,PL000000059341,119.566759,29.089767,沒有給定朝代,
平昌郡,PL000000021246,118.9259,36.2853,北魏,北朝魏_青州
郴州,PL000000029672,113.0335,25.8017,唐,唐_江南西道
安豐山,PL000000009502,117.2633,34.2071,,
閬州,PL000000036535,105.9756,31.5828,唐,唐_山南西道
廣福院,PL000000036516,106.004896,31.559693,,
斜谷口,PL000000056558,107.620147,34.047834,沒有給定朝代,
南浦,PL000000034017,108.3822,30.8123,唐,唐_山南東道
葛洪川,PL000000057364,120.099974,30.239514,沒有給定朝代,
五老峰,PL000000018780,116.013,29.548,慣用名,
寶積院,PL000000019336,114.765255,25.661289,,
保壽院,PL000000012326,121.387364,29.768174,,
永壽寺,PL000000042258,108.948403,34.232783,唐,
張瀆蘭若,PL000000044365,109.034197,32.697942,,
金州,PL000000044376,109.0358,32.6931,唐,唐_山南東道
雲秀山,PL000000059372,113.3281,32.7224,沒有給定朝代,
黃檗寺,PL000000019688,114.443924,28.4434,沒有給定朝代,
錦江,PL000000059373,115.794388,28.369235,沒有給定朝代,
豫章水,PL000000059374,114.909693,25.85392,沒有給定朝代,
運祖塔,PL000000019686,114.444304,28.443278,唐,
法華寺,PL000000005408,113.467195,38.868924,,
易州,PL000000002348,115.5033,39.3483,唐,唐_河北道
羅睺寺,PL000000005392,113.590835,39.008372,,
東臺,PL000000005345,113.66165,39.040664,,
龍堂,PL000000059375,113.566024,39.080497,沒有給定朝代,
澗東院,PL000000005363,113.589913,39.008736,,
阿育王塔,PL000000005450,112.953846,39.066211,,
楞伽山,PL000000059376,113.561939,39.001822,沒有給定朝代,
喜鵲院,PL000000048273,85.4,25.1,,
竹林寺,PL000000005375,113.512514,38.999268,唐,
湖東寺,PL000000028899,112.660776,26.898985,沒有給定朝代,
華嚴院,PL000000005364,113.589913,39.008736,,
普陀山,PL000000013847,122.382623,29.989666,慣用名,
秘魔巖,PL000000005495,113.34688,39.077483,沒有給定朝代,
安集寺,PL000000000496,116.648225,40.128922,,
大文殊寺,PL000000005387,113.588623,39.011576,沒有給定朝代,
西臺,PL000000005491,113.491068,39.037367,沒有給定朝代,
嵐州,PL000000006137,111.6386,38.3818,五代十國,五代十國_晉
眉州,PL000000036573,103.8398,30.0502,唐,唐_劍南道
靈石寺,PL000000059380,118.8764,28.9555,沒有給定朝代,
衢江,PL000000011322,119.454711,29.186439,沒有給定朝代,
下院,PL000000047081,106.284004,38.473172,,
賀蘭山,PL000000047079,105.950804,38.833222,,
白草谷,PL000000047078,105.966667,38.9,沒有給定朝代,
懷遠,PL000000047097,106.5073,38.4598,隋,隋_靈武郡
吳國,PL000000008361,120.639226,31.229454,,
邵武,PL000000018253,117.492,27.3364,唐,唐_江南東道
淮南西道,PL000000023026,117.2847,31.860611,唐,
開化寺,PL000000035305,104.375315,31.333161,唐,
中梁山,PL000000043837,106.919546,33.089978,沒有給定朝代,
褒城,PL000000043878,106.9616,33.1656,唐,唐_山南西道
保福寺,PL000000017127,119.462452,26.85171,沒有給定朝代,
江南東道,PL000000009926,120.6276,31.3114,唐,唐_江南東道
樂善尼寺,PL000000042308,108.903186,34.263247,隋,
玄都觀,PL000000057371,108.932022,34.230056,唐,
茶籠山,PL000000035013,103.958291,30.990735,沒有給定朝代,
開元寺,PL000000001505,115.1774,36.3283,唐,
岐陽,PL000000042874,107.7791,34.5119,唐,唐_京畿道
前蜀,PL000000059383,104.0864,30.6501,前蜀,
古莽國,PL000000055455,102.275,27.8995,,
靈樹院,PL000000030549,113.753583,24.930501,沒有給定朝代,
靈樹禪師真身塔,PL000000059384,113.753583,24.930501,沒有給定朝代,
明巖山,PL000000014558,120.824164,29.089685,,
歸州,PL000000026929,110.7029,30.9989,唐,唐_山南東道
閩江,PL000000055029,119.451724,25.971624,沒有給定朝代,
西都,PL000000008903,118.778,32.0514,五代十國,五代十國_南唐
光國禪院,PL000000036517,106.004896,31.559693,,
玉山,PL000000059385,105.9061,31.3999,沒有給定朝代,
襄州,PL000000027125,112.1316,32.0164,五代十國,五代十國_晉
告成,PL000000023273,113.16549,34.41451,唐,唐_都畿道
大龍山,PL000000059388,113.33195,34.404343,沒有給定朝代,
小龍山,PL000000059389,113.280508,34.393157,沒有給定朝代,
恒州,PL000000000870,114.5733,38.1394,五代十國,五代十國_晉
齊州,PL000000020248,117.011,36.6492,五代十國,五代十國_晉
趙州,PL000000001047,114.7817,37.7522,五代十國,五代十國_晉
夔州,PL000000034513,109.5644,31.0601,唐,唐_山南東道
成都府,PL000000034802,104.0864,30.6501,五代十國,五代十國_後蜀
蜀縣,PL000000034775,104.0864,30.6501,唐,唐_劍南道
黑水寺,PL000000036360,103.364787,29.602928,,
大面山,PL000000034985,103.515965,30.973638,,
羅目,PL000000036376,103.4964,29.5481,唐,唐_劍南道
湖光院,PL000000011671,120.124836,30.261628,,
西湖,PL000000011593,120.144041,30.246734,慣用名,
長沙府,PL000000028663,112.9867,28.1973,五代十國,五代十國_楚
乾符寺,PL000000012171,121.5515,29.8649,唐,
延壽院,PL000000028639,113.0034,28.291,,
福建路,PL000000017135,119.3256,26.0352,北宋,北宋_福建路
楚,PL000000000126,112.9867,28.1973,,
黃州,PL000000027963,114.9222,30.4374,北宋,北宋_淮南西路
真身院,PL000000059392,114.9222,30.4374,北宋,
